from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
140,140,,,246091024609105+1536850+1,246091024609105+1537768+0,1,
140,140,,,246095424609967+1542038+0,246095424609957+1542837+0,1,
140,140,,,246100224610026+1542039+0,246100224610026+1542842+0,1,
140,140,,,246089224609162+1536315+0,246089924609012+1537654+0,1,
140,140,,,246089224609164+1536315+0,246090924609094+1537654+0,1,
140,140,,,246089224609161+1536315+0,246091324609151+1537654+0,1,
140,140,,,246089224609164+1536315+0,246091624609164+1537653+0,1,
140,140,,,246092724610002+1536320+0,246094224609442+1537654+0,1,
140,140,,,246095924610015+1536323+0,246095924610015+1537659+0,1,
140,140,,,246090324609035+1536676+1,246088924609035+1537724+0,1,
140,140,,,246089624608965+1536678+1,246088924609035+1537724+0,1,
140,140,,,246089924609013+1536679+1,246089924609013+1537726+0,1,
140,140,,,246092724609271+1536680+1,246092724609271+1537725+0,1,
140,140,,,246096224610003+1536680+1,246096224610003+1537725+0,1,
140,140,,,246091324609142+1536681+1,246091324609152+1537726+0,1,
140,140,,,246090624609082+1536363+0,246090624609082+1537661+0,1,
140,140,,,246090624609083+1536363+0,246090624609083+1537661+0,1,
140,140,,,246091624609164+1536363+0,246091624609164+1537661+0,1,
140,140,,,246093424609371+1536363+0,246093424609371+1537661+0,1,
140,140,,,246093424609373+1536363+0,246093424609373+1537661+0,1,
140,140,,,246094824609511+1536363+0,246094824609511+1537661+0,1,
140,140,,,246094824609513+1536363+0,246094824609513+1537661+0,1,
140,140,,,246096224610002+1536363+0,246096224610002+1537661+0,1,
140,140,,,246091324609142+1536364+0,246091324609152+1537662+0,1,
140,140,,,246092824609302+1536364+0,246092824609302+1537662+0,1,
140,140,,,246092824609304+1536364+0,246092824609304+1537662+0,1,
140,140,,,246092424609315+1536368+0,246092424609315+1537665+0,1,
140,140,,,246093824609385+1536369+0,246093824609385+1537666+0,1,
140,140,,,246094524609525+1536370+0,246094524609525+1537665+0,1,
140,140,,,246095524609584+1536371+0,246095524609584+1537662+0,1,
140,140,,,246090624609082+1536407+0,246090624609082+1537679+0,1,
140,140,,,246093424609371+1536407+0,246093424609371+1537679+0,1,
140,140,,,246094124609411+1536407+0,246094124609411+1537679+0,1,
140,140,,,246094824609511+1536407+0,246094824609511+1537679+0,1,
140,140,,,246096224610002+1536407+0,246096224610002+1537679+0,1,
140,140,,,246096224610003+1536407+0,246096224610003+1537679+0,1,
140,140,,,246090924609094+1536408+0,246090924609094+1537680+0,1,
140,140,,,246091524609153+1536683+1,246091324609153+1537726+0,1,
140,140,,,246091724609175+1536684+1,246091724609175+1537728+0,1,
140,140,,,246092424609245+1536685+1,246092424609315+1537729+0,1,
140,140,,,246093824609385+1536687+1,246093824609385+1537730+0,1,
140,140,,,246095524609582+1536688+1,246095524609582+1537726+0,1,
140,140,,,246095424609967+1541689+0,246095424609957+1542756+0,1,
140,140,,,246095324610026+1541758+0,246092624610026+1542781+0,1,
140,140,,,246090624609083+1537003+0,246090624609083+1537796+0,1,
140,140,,,246094824609511+1537003+0,246094824609511+1537796+0,1,
140,140,,,246096224610003+1537003+0,246096224610003+1537796+0,1,
140,140,,,246094224609442+1537004+0,246094224609442+1537797+0,1,
140,140,,,246095924610015+1537011+0,246095924610015+1537802+0,1,
140,140,,,246095424609967+1549144+0,246095424609957+1542863+0,1,
140,140,,,246089224609163+1535986+0,246089224608953+1537626+0,1,
140,140,,,246089224609164+1535986+0,246089224608954+1537626+0,1,
140,140,,,246089224609161+1536494+0,246089924609011+1537699+0,1,
140,140,,,246089224609161+1536494+0,246090624609081+1537698+0,1,
140,140,,,246089224609161+1536494+0,246091324609151+1537699+0,1,
140,140,,,246092724610003+1536499+0,246092824609303+1537699+0,1,
140,140,,,246092724610004+1536499+0,246092824609304+1537699+0,1,
140,140,,,246092724610001+1536499+0,246096224610001+1537698+0,1,
140,140,,,246092724610003+1536499+0,246096224610003+1537698+0,1,
140,140,,,246095424609967+1541859+0,246092624610027+1542801+0,1,
140,140,,,246100224610026+1541860+0,246092624610026+1542801+0,1,
140,140,,,246092724610003+1535988+0,246093424609373+1537626+0,1,
140,140,,,246088924609035+1536508+0,246088924608895+1546972+0,1,
140,140,,,246092124609232+1536511+0,246092124609242+1546972+0,1,
140,140,,,246092124609234+1536511+0,246092124609244+1546972+0,1,
140,140,,,246093424609374+1536511+0,246092724610014+1546972+0,1,
140,140,,,246091324609152+1536512+0,246089224609172+1546972+0,1,
140,140,,,246094224609444+1536512+0,246092724610014+1546972+0,1,
140,140,,,246089124609127+1541944+0,246091224609127+1542812+0,1,
140,140,,,246091924609197+1541945+0,246091924609197+1542813+0,1,
140,140,,,246092024609201+1541946+0,246092024609201+1542814+0,1,
140,140,,,246091624609164+1536117+1,246089224609174+1546971+0,1,
140,140,,,246092724609271+1536117+1,246092724610011+1546971+0,1,
140,140,,,246094824609511+1536117+1,246092724610011+1546971+0,1,
140,140,,,246091024609105+1536118+1,246089224609175+1546971+0,1,
140,140,,,246089924609012+1536119+1,246089224609172+1546971+0,1,
140,140,,,246094524609525+1536517+0,246092724610015+1546972+0,1,
140,140,,,246088924609035+1536845+1,246088924609035+1537765+0,1,
140,140,,,246089024609956+1542034+0,246089024609536+1542837+0,1,
140,140,,,246088924609315+1536242+1,246091724609175+1537637+0,1,
140,140,,,246090624609083+1536245+1,246090624609083+1537634+0,1,
140,140,,,246092124609234+1536245+1,246092124609234+1537634+0,1,
140,140,,,246092724609271+1536245+1,246092724609271+1537634+0,1,
140,140,,,246094824609513+1536245+1,246094824609513+1537634+0,1,
140,140,,,246091324609153+1536246+1,246091324609153+1537635+0,1,
140,140,,,246092824609303+1536246+1,246092824609303+1537635+0,1,
140,140,,,246092124609232+1536545+1,246092124609232+1537706+0,1,
140,140,,,246092824609302+1536546+1,246092824609302+1537707+0,1,
140,140,,,246092824609304+1536546+1,246092824609304+1537707+0,1,
140,140,,,246095524609581+1536552+1,246095524609581+1537707+0,1,
140,140,,,246095524609582+1536552+1,246095524609582+1537707+0,1,
140,140,,,246092124609234+1536848+1,246092124609234+1537766+0,1,
140,140,,,246092724609271+1536848+1,246092724609271+1537766+0,1,
140,140,,,246093424609371+1536848+1,246093424609371+1537766+0,1,
140,140,,,246093424609373+1536848+1,246093424609373+1537766+0,1,
140,140,,,246094824609514+1536848+1,246094824609514+1537766+0,1,
140,140,,,246091324609141+1536849+1,246091324609151+1537767+0,1,
140,140,,,246094224609442+1536849+1,246094224609442+1537767+0,1,
140,140,,,246089224609162+1536315+0,246089224608952+1537653+0,1,
140,140,,,246089224609163+1536315+0,246089224608953+1537653+0,1,
140,140,,,246092124609232+1536318+0,246092124609232+1537653+0,1,
140,140,,,246092124609234+1536318+0,246092124609234+1537653+0,1,
140,140,,,246092724610003+1536320+0,246092824609303+1537654+0,1,
140,140,,,246092724610002+1536320+0,246093424609372+1537653+0,1,
140,140,,,246092724610003+1536320+0,246094224609443+1537654+0,1,
140,140,,,246092724610001+1536320+0,246094824609511+1537653+0,1,
140,140,,,246094524609525+1536322+0,246094524609525+1537657+0,1,
140,140,,,246088924608895+1536676+1,246088924609035+1537724+0,1,
140,140,,,246092124609232+1536680+1,246092124609232+1537725+0,1,
140,140,,,246094824609514+1536680+1,246094824609514+1537725+0,1,
140,140,,,246096224610004+1536680+1,246096224610004+1537725+0,1,
140,140,,,246092824609303+1536681+1,246092824609303+1537726+0,1,
140,140,,,246094224609443+1536681+1,246094224609443+1537726+0,1,
140,140,,,246091024609105+1536682+1,246091024609105+1537727+0,1,
140,140,,,246089924609011+1536362+0,246089924609011+1537662+0,1,
140,140,,,246092824609303+1536364+0,246092824609303+1537662+0,1,
140,140,,,246095524609581+1536371+0,246095524609581+1537662+0,1,
140,140,,,246089224608953+1536405+0,246089224608953+1537679+0,1,
140,140,,,246092124609232+1536407+0,246092124609232+1537679+0,1,
140,140,,,246096224610001+1536407+0,246096224610001+1537679+0,1,
140,140,,,246092824609302+1536408+0,246092824609302+1537680+0,1,
140,140,,,246094224609443+1536408+0,246094224609443+1537680+0,1,
140,140,,,246091724609175+1536410+0,246091724609175+1537682+0,1,
140,140,,,246095224609525+1536686+1,246094524609525+1537729+0,1,
140,140,,,246095924610015+1536689+1,246095924610015+1537731+0,1,
140,140,,,246092624609477+1541686+0,246092624609477+1542758+0,1,
140,140,,,246089224608952+1537000+0,246089224608952+1537796+0,1,
140,140,,,246089624608965+1537001+0,246088924609035+1537795+0,1,
140,140,,,246100224610026+1541690+0,246100224610026+1542761+0,1,
140,140,,,246089024609046+1541755+0,246089124609186+1542781+0,1,
140,140,,,246089924609012+1537002+0,246089924609012+1537797+0,1,
140,140,,,246091624609164+1537003+0,246091624609164+1537796+0,1,
140,140,,,246092124609233+1537003+0,246092124609233+1537796+0,1,
140,140,,,246093424609372+1537003+0,246093424609372+1537796+0,1,
140,140,,,246094824609512+1537003+0,246094824609512+1537796+0,1,
140,140,,,246094824609514+1537003+0,246094824609514+1537796+0,1,
140,140,,,246091324609142+1537004+0,246091324609152+1537797+0,1,
140,140,,,246092824609302+1537004+0,246092824609302+1537797+0,1,
140,140,,,246091024609105+1537005+0,246091024609105+1537798+0,1,
140,140,,,246092424609245+1537005+0,246092424609315+1537800+0,1,
140,140,,,246089224609161+1535986+0,246089224608951+1537626+0,1,
140,140,,,246092724610002+1536499+0,246093424609372+1537698+0,1,
140,140,,,246092724610003+1536499+0,246093424609373+1537698+0,1,
140,140,,,246092724610002+1536499+0,246094224609442+1537699+0,1,
140,140,,,246092724610003+1536499+0,246094224609443+1537699+0,1,
140,140,,,246092724610002+1536499+0,246096224610002+1537698+0,1,
140,140,,,246092124609233+1535988+0,246092124609233+1537626+0,1,
140,140,,,246092724610004+1535988+0,246095524609584+1537627+0,1,
140,140,,,246092724610003+1535988+0,246096224610003+1537626+0,1,
140,140,,,246089924609013+1536510+0,246089224609173+1546972+0,1,
140,140,,,246091624609164+1536511+0,246089224609174+1546972+0,1,
140,140,,,246092124609233+1536511+0,246092124609243+1546972+0,1,
140,140,,,246092824609303+1536512+0,246092724610013+1546972+0,1,
140,140,,,246092824609304+1536512+0,246092724610014+1546972+0,1,
140,140,,,246093124609315+1536116+1,246092724610015+1546971+0,1,
140,140,,,246089924609011+1536119+1,246089224609171+1546971+0,1,
140,140,,,246095524609581+1536123+1,246092724610011+1546971+0,1,
140,140,,,246089224608952+1536543+1,246089224608952+1537706+0,1,
140,140,,,246090224609024+1536543+1,246090224609024+1537706+0,1,
140,140,,,246089924609011+1536544+1,246089924609011+1537707+0,1,
140,140,,,246090224609024+1536243+1,246090224609024+1537634+0,1,
140,140,,,246094824609511+1536245+1,246094824609511+1537634+0,1,
140,140,,,246095524609581+1536249+1,246095524609581+1537635+0,1,
140,140,,,246090624609082+1536545+1,246090624609082+1537706+0,1,
140,140,,,246092724609271+1536545+1,246092724609271+1537706+0,1,
140,140,,,246093424609372+1536545+1,246093424609372+1537706+0,1,
140,140,,,246096224610001+1536545+1,246096224610001+1537706+0,1,
140,140,,,246091324609151+1536546+1,246091324609151+1537707+0,1,
140,140,,,246093824609385+1536550+1,246093824609385+1537711+0,1,
140,140,,,246095524609584+1536552+1,246095524609584+1537707+0,1,
140,140,,,246089224608953+1536846+1,246089224608953+1537766+0,1,
140,140,,,246089924609012+1536847+1,246089924609012+1537767+0,1,
140,140,,,246090624609083+1536848+1,246090624609083+1537766+0,1,
140,140,,,246092124609232+1536848+1,246092124609232+1537766+0,1,
140,140,,,246093424609374+1536848+1,246093424609374+1537766+0,1,
140,140,,,246094824609511+1536848+1,246094824609511+1537766+0,1,
140,140,,,246096224610003+1536848+1,246096224610003+1537766+0,1,
140,140,,,246092824609302+1536849+1,246092824609302+1537767+0,1,
140,140,,,246092824609303+1536849+1,246092824609303+1537767+0,1,
140,140,,,246094224609444+1536849+1,246094224609444+1537767+0,1,
140,140,,,246089224609164+1536315+0,246089224608954+1537653+0,1,
140,140,,,246089224609162+1536315+0,246090624609082+1537653+0,1,
140,140,,,246092124609233+1536318+0,246092124609233+1537653+0,1,
140,140,,,246092724610004+1536320+0,246094224609444+1537654+0,1,
140,140,,,246092724610003+1536320+0,246095524609583+1537654+0,1,
140,140,,,246088924608895+1536359+0,246088924609035+1537660+0,1,
140,140,,,246089224608953+1536360+0,246089224608953+1537661+0,1,
140,140,,,246090224609024+1536677+1,246090224609024+1537725+0,1,
140,140,,,246089924609011+1536679+1,246089924609011+1537726+0,1,
140,140,,,246092124609233+1536680+1,246092124609233+1537725+0,1,
140,140,,,246093424609372+1536680+1,246093424609372+1537725+0,1,
140,140,,,246094824609513+1536680+1,246094824609513+1537725+0,1,
140,140,,,246089624609035+1536361+0,246088924609035+1537660+0,1,
140,140,,,246089924609013+1536362+0,246089924609013+1537662+0,1,
140,140,,,246094824609514+1536363+0,246094824609514+1537661+0,1,
140,140,,,246094224609442+1536364+0,246094224609442+1537662+0,1,
140,140,,,246094224609444+1536364+0,246094224609444+1537662+0,1,
140,140,,,246091024609105+1536365+0,246091024609105+1537663+0,1,
140,140,,,246095924610015+1536372+0,246095924610015+1537667+0,1,
140,140,,,246088924609105+1536404+0,246091024609105+1537681+0,1,
140,140,,,246089224608954+1536405+0,246089224608954+1537679+0,1,
140,140,,,246090624609083+1536407+0,246090624609083+1537679+0,1,
140,140,,,246092124609234+1536407+0,246092124609234+1537679+0,1,
140,140,,,246094224609442+1536408+0,246094224609442+1537680+0,1,
140,140,,,246091524609153+1536409+0,246091324609153+1537680+0,1,
140,140,,,246093124609315+1536686+1,246092424609315+1537729+0,1,
140,140,,,246089024609956+1541685+0,246095424609956+1542756+0,1,
140,140,,,246092024609201+1541688+0,246092024609201+1542760+0,1,
140,140,,,246092524609256+1541757+0,246092524609256+1542781+0,1,
140,140,,,246093224609396+1541758+0,246092624610026+1542781+0,1,
124,124,,,246089224609163+1537394+0,246089224608953+1535950+0,1,
124,124,,,246089224609164+1537394+0,246090924609094+1535952+0,1,
124,124,,,246091024609105+1537395+0,246091024609105+1537053+0,1,
124,124,,,246092424609315+1537398+0,246092424609245+1537056+0,1,
124,124,,,246092724610001+1537399+0,246092724609271+1535950+0,1,
124,124,,,246092724610003+1537399+0,246092824609303+1535952+0,1,
124,124,,,246092724610004+1537399+0,246093424609374+1535950+0,1,
124,124,,,246092724610001+1537399+0,246094824609511+1535950+0,1,
124,124,,,246092724610003+1537399+0,246093424609373+1537051+0,1,
124,124,,,246092724610004+1537399+0,246095524609584+1537054+0,1,
124,124,,,246092724610004+1537399+0,246096224610004+1537051+0,1,
124,124,,,246089224609163+1537404+0,246089224608953+1537061+0,1,
124,124,,,246089224609162+1537404+0,246090624609082+1537064+0,1,
124,124,,,246091024609105+1537405+0,246091024609105+1537066+0,1,
124,124,,,246091724609175+1537406+0,246091724609175+1537067+0,1,
124,124,,,246092724610003+1537407+0,246093424609373+1537064+0,1,
124,124,,,246092724610004+1537407+0,246094224609444+1537065+0,1,
124,124,,,246091924609197+1542498+0,246091924609197+1541298+0,1,
124,124,,,246095424609956+1542501+0,246091124609956+1541296+0,1,
124,124,,,246099624609967+1542501+0,246095424609967+1541299+0,1,
124,124,,,246100224610026+1542502+0,246100224610026+1541300+0,1,
124,124,,,246100224610026+1542502+0,246095324610026+1541968+0,1,
124,124,,,246089024609536+1542508+0,246089024608906+1541321+0,1,
124,124,,,246089124609127+1542509+0,246091224609127+1541996+0,1,
124,124,,,246091924609197+1542510+0,246091924609197+1541327+0,1,
124,124,,,246095424609956+1542513+0,246091124609956+1541325+0,1,
124,124,,,246099624609967+1542513+0,246095424609967+1541998+0,1,
124,124,,,246100224610026+1542514+0,246100224610026+1541330+0,1,
124,124,,,246089124609127+1542521+0,246089124608917+1541361+0,1,
124,124,,,246089124609127+1542521+0,246091224609127+1541365+0,1,
124,124,,,246095424609956+1542525+0,246091124609956+1541364+0,1,
124,124,,,246100224610026+1542526+0,246100224610026+1541369+0,1,
124,124,,,246095424609956+1542537+0,246093224610026+1549027+0,1,
124,124,,,246100224610026+1542538+0,246093224610026+1549123+0,1,
124,124,,,246089024609536+1542551+0,246091124610026+1541431+0,1,
124,124,,,246089124609127+1542552+0,246089824609057+1541430+0,1,
124,124,,,246089124609127+1542552+0,246089824609057+1542097+0,1,
124,124,,,246099624609967+1542556+0,246095424609967+1541435+0,1,
124,124,,,246089024609536+1542563+0,246089724609046+1542117+0,1,
124,124,,,246092624609477+1542567+0,246092624609477+1549042+0,1,
124,124,,,246095424609957+1542568+0,246095424609967+1549046+0,1,
124,124,,,246089024609536+1542575+0,246091124609256+1549059+0,1,
124,124,,,246089124609127+1542576+0,246089824609057+1549058+0,1,
124,124,,,246091924609197+1542577+0,246091924609197+1542142+0,1,
124,124,,,246092624609477+1542579+0,246092624609267+1549060+0,1,
124,124,,,246095424609957+1542580+0,246093324609967+1549064+0,1,
124,124,,,246095424609956+1542580+0,246091124609956+1542140+0,1,
124,124,,,246100224610026+1542581+0,246093224610026+1549063+0,1,
124,124,,,246089124609127+1542599+0,246091224609127+1541496+0,1,
124,124,,,246092624609477+1542602+0,246092624609967+1541496+0,1,
